correct,asr,error_type,edit_distance,sentence_idx
olmin-h,ominh,character_insertion_deletion,2,3068
valimep-cr,valimab-cr,character_substitution,2,3069
doxiset-p,doxoset-p,character_substitution,1,3070
rosset-xt,rosset,character_insertion_deletion,3,3072
calpol-t,calpol,character_insertion_deletion,2,3073
varpred-s,varprides,character_substitution,2,3077
hucog-hp,hucogh,character_insertion_deletion,2,3078
alfuprost-d,alpha-prost-d,phonetic_substitution,4,3079
befuro-s,bifuro,character_insertion_deletion,3,3081
telbivudine,telvavudine,character_substitution,2,3082
nimoxin-cv,nimexin-cv,character_substitution,1,3084
broad-spectrum,broad,segmentation_error,9,3084
exil-d,exil,character_insertion_deletion,2,3085
pta-d,ptid,character_substitution,2,3088
esoflo-dxr,esophlodixal,phonetic_substitution,6,3089
nidcort-c,nidkortsi,phonetic_substitution,3,3091
urifine-t,urofine,character_insertion_deletion,3,3093
declomycin,declamycin,character_substitution,1,3096
glofitamab-gxbm,glaphytomab,phonetic_substitution,10,3097
gallstone,galstone,character_substitution,1,3098
chenodiol,chenodial,character_substitution,1,3098
beclomethasone,baclomthosone,phonetic_substitution,3,3099
zofixi-lb,zofix-el,phonetic_substitution,3,3100
valp-er,valpyr,character_substitution,2,3103
codeine,codine,character_substitution,1,3104
olmax-3d,almax,word_level_error,4,3105
zerodol-pt,ziridal,phonetic_substitution,6,3106
pentasma-d,pentazimedi,phonetic_substitution,5,3107
lamna-c,lamnacetab,word_level_error,5,3108
ibupmol,ibuprofen,word_level_error,4,3110
fornac-sp,fornacsb,character_substitution,2,3111
albus-i,alba,word_level_error,4,3115
dapoxetine,depoxetine,character_substitution,1,3116
i-surge,isurge,character_substitution,1,3117
benzodiazepine,benzodiaze,phonetic_substitution,4,3118
amtas-at,amtas,character_insertion_deletion,3,3119
redbhav-xt,redpavex,phonetic_substitution,4,3122
supplement-d,supplement,character_insertion_deletion,2,3124
oz-d,osd,character_substitution,2,3127
raymef-dt,rameth,word_level_error,5,3130
ibugesic-m,ibogesichem,phonetic_substitution,3,3131
maleate,myelate,phonetic_substitution,3,3132
pd-crat,pedicrat,character_substitution,2,3137
vital-cal,vitalcl,character_insertion_deletion,2,3138
gliben-m,glybin,phonetic_substitution,4,3140
cobacer-d,cobacer,character_insertion_deletion,2,3141
autopan-dsr,autopandiasar,phonetic_substitution,4,3145
tramanex-p,trauma,segmentation_error,6,3146
aloxon-on,a,segmentation_error,8,3153
libitus-ls,liberty,word_level_error,7,3157
pantosig-it,pantacigati,phonetic_substitution,5,3160
agzole-d,agzol,character_insertion_deletion,3,3163
oflotas-oz,aflodizose,word_level_error,7,3166
cenobamate,senebamate,character_substitution,2,3169
vogligress-m,vogligracem,phonetic_substitution,4,3172
zensumet-l,zensimitel,phonetic_substitution,3,3174
plus-ls,placeles,phonetic_substitution,4,3176
cartiaid-d,d,segmentation_error,9,3183
rosuline,rosilin,character_substitution,2,3186
temsyl-e,temsili,phonetic_substitution,3,3188
neurovig-m,neurovigim,character_substitution,1,3191
ulpan-dsr,alpandiasar,word_level_error,5,3194
stomach-related,stomach,phonetic_substitution,8,3194
s-glurest-pm,esclurus,segmentation_error,8,3195
venmol,venmo,character_substitution,1,3197
ginal-v,ginol,character_insertion_deletion,3,3200
om-d,am,character_insertion_deletion,3,3202
pantabol-d,pantibaldi,phonetic_substitution,4,3203
calpro-ze,calpro-z,character_substitution,1,3205
calsma-d3,calzma,phonetic_substitution,4,3207
rt-sunate,rt-sun8,character_insertion_deletion,3,3211
fluoxymesterone,fluoxymosterone,character_substitution,1,3215
tolcapone,tukipone,word_level_error,4,3217
moxpic-ca,moxpec,phonetic_substitution,4,3220
trany-p,trainee,word_level_error,4,3221
sulfadiazine,sulfideazine,character_substitution,2,3223
amichlor-ds,amichlorodias,character_insertion_deletion,3,3226
levocetirizine,levosterazine,phonetic_substitution,4,3227
licy-m,lisium,phonetic_substitution,3,3227
amotto-l,amatoel,phonetic_substitution,3,3232
aridol,aradol,character_substitution,1,3233
ace-x,acx,character_insertion_deletion,2,3242
theofix-oz,thea,segmentation_error,7,3243
besylate,bacillate,phonetic_substitution,4,3245
telmisartan,telmasartan,character_substitution,1,3245
pantamed-d,pantamed,character_insertion_deletion,2,3247
xoseng-cz,zoseng,word_level_error,4,3248
complement-mediated,complement,phonetic_substitution,9,3249
abidol-p,abidol,character_insertion_deletion,2,3250
acyclovir,a,segmentation_error,8,3253
panitra-lsr,panetrolis,phonetic_substitution,5,3254
inflago-ds,inflagodeus,phonetic_substitution,3,3259
cor-4xn,core,word_level_error,4,3260
piperacillin,pipercillin,character_substitution,1,3261
lithocent-cr,lithocin,phonetic_substitution,5,3262
meticillin,metacillin,character_substitution,1,3263
doxifluridine,doxofluoridine,character_substitution,2,3265
remune-al,remunal,character_insertion_deletion,2,3266
ironifol-z,rnfoz,segmentation_error,5,3268
axefire-dm,axifierdium,phonetic_substitution,5,3269
oxacin-oz,oxacenos,phonetic_substitution,3,3272
fludrocortisone,fledrocortisone,character_substitution,1,3274
pacedol,pastol,phonetic_substitution,3,3278
olic-b6,alec,word_level_error,5,3279
xecute-s,zecutes,character_substitution,2,3281
meco-abf,mecoabf,character_substitution,1,3283
pentadel-iv,pentel,segmentation_error,5,3290
guanethidine,guanathidine,character_substitution,1,3293
mflotas-lp,amflodazel-p,word_level_error,5,3294
pixo-p-ds,pixel,segmentation_error,6,3295
mepenzolate,mepenzolid,phonetic_substitution,3,3296
besylate,bacillate,phonetic_substitution,4,3297
olmesartan,almacartan,word_level_error,3,3297
patradol,patrodoll,character_substitution,2,3299
floxar-oz,phloxar,word_level_error,5,3302
mcolin-pg,mccollin,phonetic_substitution,5,3303
iscocip-tz,iscaceptizine,phonetic_substitution,7,3308
chlorpheniramine,chlorpheneramine,character_substitution,1,3317
reom-d,reomdi,character_substitution,2,3318
amigatin-ls,a,segmentation_error,10,3320
cephadex-lb,cefadexal,phonetic_substitution,4,3321
pycnogenol,picnogenol,character_substitution,1,3324
duloxetine,duluxetine,character_substitution,1,3325
thiomin-ap,thiamine,word_level_error,4,3329
navalim-chrono,navelum,phonetic_substitution,9,3334
artemether-lumefantrine,artemida,phonetic_substitution,17,3336
chlorthalidone,chlorothaladone,character_substitution,2,3344
swot-d3,swat,word_level_error,4,3345
tinidazole,tenidazole,character_substitution,1,3348
cofhist-dm,cough,segmentation_error,8,3349
maribavir,marabavir,character_substitution,1,3351
drug-resistant,drug,segmentation_error,10,3351
cardimol-cp,cardamol,phonetic_substitution,4,3352
sermon-pro,sermon,phonetic_substitution,4,3353
ab-phylline-n,abfilane,segmentation_error,8,3354
toprazol,toprazole,character_substitution,1,3355
mecoson-g,makassan,phonetic_substitution,7,3357
anti-d,anti-deimmunoglobulins,phonetic_substitution,16,3362
domperidone,,segmentation_error,11,3363
rabiplus-d,rabiplus,character_insertion_deletion,2,3364
pave-dsr,paved,character_insertion_deletion,3,3367
widely-used,widely,segmentation_error,5,3368
vibrania-d,vibranium,phonetic_substitution,3,3369
clavix-as,clavix,character_insertion_deletion,3,3371
sulphasalazine,sulphazalazine,character_substitution,1,3372
in-111,in,phonetic_substitution,4,3374
temic-amh,temikmh,character_insertion_deletion,3,3375
alburel-ls,alborel-ls,character_substitution,1,3378
neomycin,neomice,word_level_error,3,3381
dosix-f,dasik,word_level_error,4,3383
acmox-ds,ecmoxteus,word_level_error,4,3385
pegfilgrastim-cbqv,pegfograstim,segmentation_error,7,3387
sychitol,citutol,word_level_error,5,3388
nimard-md,nimardim,character_substitution,2,3395
dolona-p,deloney,word_level_error,4,3396
pazopanib,pasopanib,character_substitution,1,3397
taurocholate,toricolate,phonetic_substitution,4,3399
zoflin-oz,zoflinoz,character_substitution,1,3400
vintrax-f,ventrax-f,character_substitution,1,3401
brimosun-p,brimacin,phonetic_substitution,5,3402
esgipyrin-aq,estioporin,word_level_error,6,3403
i-up,eye,word_level_error,4,3406
mecobline,meccablind,phonetic_substitution,3,3408
protinace-98,protonus,phonetic_substitution,7,3409
fenofibrate,phenofibrate,character_substitution,2,3412
polynerve-od,polynervod,character_insertion_deletion,2,3413
p-cob,pcovvit,word_level_error,5,3414
leco-m,lico,character_insertion_deletion,3,3415
levocetirizine,levostirizine,character_substitution,2,3415
anace-p,anis,word_level_error,5,3416
solopan-dsr,solopandiasar,phonetic_substitution,4,3417
cetuximab,cetiximab,character_substitution,1,3418
molfit-p,mulfit,character_insertion_deletion,3,3419
nbox-oz,n-boxose,phonetic_substitution,4,3421
elflam-p,l-flanp,word_level_error,4,3422
triclosan-containing,triclosan,phonetic_substitution,11,3423
fraxiparine,fraxipirine,character_substitution,1,3424
sg-cap,sg,segmentation_error,4,3425
novomine,navamine,character_substitution,2,3427
drospirenone,drospironone,character_substitution,1,3428
gerocin-bm,gerasimbium,phonetic_substitution,6,3429
widely-used,widely,segmentation_error,5,3429
ezimet-f,ezimetef,character_substitution,1,3431
om-dsr,omnisa,word_level_error,3,3435
qutasone,quitasone,character_substitution,1,3436
anti-inflammatory,antane,phonetic_substitution,13,3437
glucoril-m,glucoralim,character_substitution,2,3440
afroz-od,afrazo,character_insertion_deletion,3,3441
solufer-xt,soluforex,phonetic_substitution,3,3443
best-b,best,character_insertion_deletion,2,3444
sulphate,sulfate,character_substitution,2,3445
dolutegravir,dolotegravir,character_substitution,1,3446
rilpivirine,rilpovirine,character_substitution,1,3446
maa-3,moth,word_level_error,4,3447
zolbro-sp,zolbro,character_insertion_deletion,3,3449
inpersol-zm,impersolzium,phonetic_substitution,4,3451
anti-inflammatory,antine,phonetic_substitution,12,3454
trifluridine,trifluoridine,character_substitution,1,3455
prochlorperazine,prochloroporazine,character_substitution,2,3458
ferikind-m,farakine,phonetic_substitution,5,3459
ojen-oz,oginostab,phonetic_substitution,7,3462
primaquine,promoquine,character_substitution,2,3465
well-recognized,well,segmentation_error,11,3467
levodak-az,levodekase,phonetic_substitution,4,3468
rabyphix-ls,rabifix,phonetic_substitution,6,3469
malocef-t,malosive,phonetic_substitution,5,3471
mahagesic-mr,mahej's,segmentation_error,8,3472
ivaclobe-nm,ivaclobenem,character_substitution,2,3473
hb-norm,hp,segmentation_error,6,3475
xr-odt,,segmentation_error,6,3476
naid-p,nade,character_insertion_deletion,3,3478
sucralcoat-o,sucralco,phonetic_substitution,4,3480
lovolkem-oz,lavoca,segmentation_error,8,3484
benzhydrocodone,benzidrocodone,character_substitution,2,3486
acetobest-sp,acetobistus,phonetic_substitution,3,3487
cyblex-m,siblex,word_level_error,4,3489
s-300,,segmentation_error,5,3490
tefdin-250,tef,segmentation_error,7,3492
isoflurophate,isofluraphate,character_substitution,1,3494
betamethasone,beta-methasone,character_substitution,1,3495
nuvolt-g,nuvolt,character_insertion_deletion,2,3499
pansalve-dsr,pansalv,phonetic_substitution,5,3501
wondine-s,1d-nes,word_level_error,5,3504
bitartrate,by,segmentation_error,9,3505
cetomacrogol,cetimacrigal,phonetic_substitution,3,3508
coxaday-p,coxaday,character_insertion_deletion,2,3509
forpan-dm,4-pandium,word_level_error,6,3511
n-sanigest,ensanagist,word_level_error,4,3512
rosubest-f,rosubistif,character_substitution,2,3514
gic-m,jcm,character_insertion_deletion,3,3517
wesnac-p,wesnag-p,character_substitution,1,3518
orfix-o,orphixotab,phonetic_substitution,6,3519
gic-m,gcam,character_substitution,2,3520
flare-ups,flare,segmentation_error,4,3520
alfacalcidol,alpha-calcidol,character_insertion_deletion,3,3523
seffix-cv,cefix-cv,character_substitution,2,3524
koffenza-xt,cofenza,segmentation_error,5,3526
letermovir,letimuvio,word_level_error,4,3528
ozifol-fr,azifolifar,word_level_error,3,3529
iomeprol,iomprol,character_substitution,1,3530
athoxin-oz,athexin-oz,character_substitution,1,3531
moxifur-p,moxifer-p,character_substitution,1,3532
p-cal,pcl,character_insertion_deletion,2,3533
erythrocin-ft,erythrosyn-ft,character_substitution,2,3535
x-pat,xperti,word_level_error,4,3536
rabemax-dsr,rabemax,phonetic_substitution,4,3540
maxo-fe,maxo,character_insertion_deletion,3,3543
chlorthalidone,chlorothalidone,character_substitution,1,3544
oflovis-oz,oflovissos,character_substitution,2,3545
streptonase-r,streptanase,character_insertion_deletion,3,3547
hetrofen-p,hetrofen,character_insertion_deletion,2,3555
moxiser-cv,muxizer,phonetic_substitution,5,3556
benazepril,benazepryl,character_substitution,1,3559
xylometazoline,xylomtazoline,character_substitution,1,3560
otrivin-moisturizing,atravin,segmentation_error,15,3560
jihydrate,g-hydrate,character_substitution,2,3561
osflox-or,osflox,character_insertion_deletion,3,3562
nefo-t,nifo,character_insertion_deletion,3,3563
xanfeine,xanthine,character_substitution,2,3564
besylate,bacillate,phonetic_substitution,4,3566
neuromuscular-blocking,neuromuscular,phonetic_substitution,9,3566
cobex-d,cobex,character_insertion_deletion,2,3567
hezid-t,hesed,word_level_error,4,3570
melanim-tx,melan,segmentation_error,5,3578
r-zine,arzine,character_substitution,2,3579
omeprazole,omprazole,character_substitution,1,3583
protamine,,segmentation_error,9,3584
long-acting,long,segmentation_error,7,3584
maleate,malate,character_substitution,1,3586
muconal-250,muconil-2-150,character_insertion_deletion,3,3587
bonz-cm,bonsium,word_level_error,3,3589
sleep-wake,sleep,segmentation_error,5,3593
pindolol,pendolol,character_substitution,1,3595
chlorpheniramine,chlorophenyramine,character_substitution,2,3596
acebrophylline,a,segmentation_error,13,3597
risedronate,ristronate,character_substitution,2,3599
pamidronate,pamidron,character_insertion_deletion,3,3601
nitrox-xl,nitrox,character_insertion_deletion,3,3602
cinnarizine,synerazine,word_level_error,5,3604
omniday-dha,omnidate,phonetic_substitution,5,3605
dexrabeprazole,dexraiprazole,character_substitution,2,3607
acid-reflux,acid,segmentation_error,7,3607
satrogyl-o,satragillo,phonetic_substitution,3,3608
ceritinib,seratinib,character_substitution,2,3609
tolterodine,tolteridine,character_substitution,1,3612
aurocarpine,oricarpine,word_level_error,3,3614
vitanova-d3,vetanova,phonetic_substitution,4,3615
abrocitinib,abracitinib,character_substitution,1,3616
aminolevulinate,aminulvulinate,character_substitution,2,3618
one,1,character_insertion_deletion,3,3621
dp-spas,de,segmentation_error,6,3627
omodol,armadol,word_level_error,3,3632
losris-h,lossery's,phonetic_substitution,6,3633
teeprax-ap,tiprax-a-p,phonetic_substitution,3,3636
mecobest-g,mecobis,phonetic_substitution,4,3637
rabifer-d,rabifo-d,character_substitution,2,3639
xymoheal-d,zymohyl-d,word_level_error,3,3640
benzophenone-3,benzophenone,character_insertion_deletion,2,3641
coglox-mtz,coglox,phonetic_substitution,4,3643
omipraa-d,omiparadi,phonetic_substitution,4,3644
citapmol-d,sedapmol,word_level_error,5,3646
phentolamine,phentulamine,character_substitution,1,3647
hem-12,hem12,character_substitution,1,3648
dexasone,dexacetone,character_insertion_deletion,3,3650
paractol,perictal,phonetic_substitution,3,3651
betaxolol,betuxolol,character_substitution,1,3652
codeine,code,character_insertion_deletion,3,3653
exifol-xt,exifol,character_insertion_deletion,3,3655
deczone-s,dixon,segmentation_error,6,3656
logivir-dt,logivir,character_insertion_deletion,3,3657
si-fixim-cv,cfixim-cv,character_insertion_deletion,3,3659
acewok-p,aswak-pitab,phonetic_substitution,7,3660
cobus-p,cobus,character_insertion_deletion,2,3663
damy-n,damien,character_substitution,2,3665
symoxyl-lb,simoxalil,phonetic_substitution,4,3669
genliv-ds,genlave,phonetic_substitution,4,3670
mummum-1,mamom-1,phonetic_substitution,3,3673
lo-malmorede,lomalmord,character_insertion_deletion,3,3677
megatuss-d,megatus,character_insertion_deletion,3,3678
swiflox-fc,,segmentation_error,10,3679
prato-dsr,proto-dsr,character_substitution,1,3684
fomtide-nf,fomtide,character_insertion_deletion,3,3685
acicare-p,essic,segmentation_error,8,3686
brompheniramine,bronfenaramine,phonetic_substitution,4,3688
castrov-oz,castravo's,phonetic_substitution,4,3690
post-operative,postoperative,character_substitution,1,3691
sulphamethoxypyrazine,sulfamethic,phonetic_substitution,12,3692
ifomid-m,ifem,segmentation_error,5,3694
levoseal-r,levosol,phonetic_substitution,4,3695
multiply-4g,multiply-4-g,character_substitution,1,3697
ac-ts4,acts4,character_substitution,1,3704
palin-dsr,palin,segmentation_error,4,3709
amracef-cv,emrysef,word_level_error,6,3710
oltal-f,ulta,word_level_error,4,3713
sulphate,sulfate,character_substitution,2,3714
glytrin-met,glytranum,phonetic_substitution,4,3715
intra-clav,intra-lav,character_substitution,1,3716
brain-rest,brain,segmentation_error,5,3717
levalbuterol,level,segmentation_error,7,3718
cephradine,cefidine,word_level_error,4,3721
movilor-p,muvala,word_level_error,6,3724
trimpen-p,trimpin-p,character_substitution,1,3725
ordilan-t,ordolan,character_insertion_deletion,3,3729
