correct,asr,error_type,edit_distance,sentence_idx
rauf,roftab,word_level_error,5,3201
tab,,character_insertion_deletion,3,3201
ukoniq,eukanic,word_level_error,3,3204
healthcare,health,segmentation_error,4,3205
fazaclo,fasaclo-odd,phonetic_substitution,5,3208
odt,,character_insertion_deletion,3,3208
momesil,momsil,character_substitution,1,3209
calciluvin,calsoluven,phonetic_substitution,3,3210
cyron,ceran,character_substitution,2,3212
icee,essie,word_level_error,4,3214
dorzolamide,droselamide,phonetic_substitution,4,3216
icer,iso,word_level_error,3,3218
esclim,esclime,character_substitution,1,3219
bretylium,bertillium,phonetic_substitution,4,3222
burnheal,burnhill,character_substitution,2,3223
zimaron,zimmeron,character_substitution,2,3224
gardian,guardian,character_substitution,1,3225
wintergreen,wintergrain,character_substitution,2,3229
pizobac,pisabac,character_substitution,2,3230
ulgram,l-gram,character_substitution,2,3231
moxigram,moxigram-tibbe,phonetic_substitution,6,3234
tab,,character_insertion_deletion,3,3234
ribapro,rubapro,character_substitution,1,3235
healthcare,health,segmentation_error,4,3237
hexaxim,hexexim,character_substitution,1,3237
vancotroy,vancotroi,character_substitution,1,3238
critipan,critipen,character_substitution,1,3240
pinacidil,penicidyl,phonetic_substitution,3,3241
okaril,acarol,word_level_error,3,3244
iron,ion,character_substitution,1,3246
iptacopan,iptocopan,character_substitution,1,3249
milnacipran,melnacipran,character_substitution,1,3251
jasocalm,jasicam,character_substitution,2,3252
loz,laws,phonetic_substitution,3,3255
healthcare,health,segmentation_error,4,3256
oligosaccharida,,segmentation_error,15,3257
liquorice,licorice,character_substitution,2,3258
ostones,aston's,character_substitution,2,3264
anticancer,anti-cancer,character_substitution,1,3265
paracasei,paracasse,character_substitution,2,3266
ogsiveo,oxaveo,phonetic_substitution,3,3267
sitagliptin,sitaglipt,character_insertion_deletion,2,3270
clokeran,clocrin,phonetic_substitution,3,3271
healthcare,health,segmentation_error,4,3273
biapenem,biopenem,character_substitution,1,3275
wongix,one-jicks,word_level_error,7,3277
cablyn,kaplan,word_level_error,3,3280
hydroxocobalamin,hydroxacalbalamin,phonetic_substitution,3,3282
healthcare,health,segmentation_error,4,3283
pregon,pre-gone,character_insertion_deletion,2,3284
prograf,prograph,character_substitution,2,3285
fluvetaj,fluvitage,phonetic_substitution,3,3286
hhlinctus,hh,segmentation_error,7,3287
cinaryl,zinorel,word_level_error,3,3288
healthcare,health,segmentation_error,4,3289
florill,fluoroil,phonetic_substitution,3,3291
febuvolk,febivolc,character_substitution,2,3292
medoxomil,medexamol,phonetic_substitution,3,3297
cefalin,cephalin,character_substitution,2,3298
vomikure,vomicure,character_substitution,1,3300
contus,cantu's,character_substitution,2,3301
tab,tilby,character_insertion_deletion,3,3301
susp,cusp,character_substitution,1,3302
ofloxacin,ofluxacin,character_substitution,1,3302
vinfem,vinfam,character_substitution,1,3305
softmega,softmiga,character_substitution,1,3306
dapagliflozin,dipagliflozin,character_substitution,1,3307
healthcare,health,segmentation_error,4,3308
syliv,siliv,character_substitution,1,3309
powd,powed,character_substitution,1,3310
inj,inge,character_substitution,2,3310
bacup,bake-up,character_insertion_deletion,3,3311
welireg,well,word_level_error,4,3312
uriditor,your,segmentation_error,7,3313
healthcare,health,segmentation_error,4,3313
menvita,manvita,character_substitution,1,3314
panif,panef,character_substitution,1,3315
clidinium,cl,segmentation_error,7,3316
logen,logen-beta,segmentation_error,5,3319
beta,,segmentation_error,4,3319
bonspark,bondspark,character_substitution,1,3322
domci,dom,character_insertion_deletion,2,3323
gemonil,gemanil,character_substitution,1,3326
crimazil,cremazil,character_substitution,1,3327
ringer's,ringers,character_substitution,1,3330
zilucoplan,zolocoplin,phonetic_substitution,3,3331
nugel,nujol,character_substitution,2,3332
nuromax,neuromax,character_substitution,1,3333
ranix,renex,character_substitution,2,3337
diarex,dyrex,character_substitution,2,3338
aprovel,aproval,character_substitution,1,3339
healthcare,health,segmentation_error,4,3339
etizolam,adizolam,character_substitution,2,3340
prothiobin,prothiaben,character_substitution,2,3341
hyqvit,hicvit,character_substitution,2,3342
tikosyn,ticosin,character_substitution,2,3343
loozit,loose,word_level_error,3,3346
sobisis,sabacys,phonetic_substitution,4,3347
pdlin,pedilin,character_insertion_deletion,2,3350
heart,hot,character_insertion_deletion,3,3352
procalvit,procovid,word_level_error,3,3356
orlife,or,segmentation_error,4,3358
carzec,carzek,character_substitution,1,3359
healthcare,health,segmentation_error,4,3359
hepasure,hepager-tb,phonetic_substitution,5,3360
tab,,character_insertion_deletion,3,3360
telshell,telchel,character_substitution,2,3361
sr,esardomperidone,segmentation_error,13,3363
healthcare,health,segmentation_error,4,3364
fortiron,fort,segmentation_error,4,3366
syr,iron,word_level_error,4,3366
vitamin,vitim,character_insertion_deletion,3,3369
urifon,urofen,character_substitution,2,3370
healthcare,health,segmentation_error,4,3371
nuroshon,neuroshen,character_substitution,2,3373
pentetreotide,111-pentetreotide,segmentation_error,4,3374
tumors,tumours,character_substitution,1,3374
trox,tracts,word_level_error,4,3376
leta,letta,character_substitution,1,3377
meroag,merog,character_substitution,1,3379
moxymore,moximor,character_substitution,2,3382
zalpilo,zalpillo,character_substitution,1,3384
supp,sup,character_substitution,1,3386
zymowel,zymol,character_insertion_deletion,2,3389
glimitip,glimitib,character_substitution,1,3390
larenase,laranase,character_substitution,1,3391
otiflox,artiflox,character_substitution,2,3392
metodel,metodol,character_substitution,1,3393
betasalic,beta-xalic,character_substitution,2,3394
healthcare,health,segmentation_error,4,3395
phenta,fenta,character_substitution,2,3398
healthcare,health,segmentation_error,4,3401
hydroxypropyl,hydrox,phonetic_substitution,7,3404
minolira,minolera,character_substitution,1,3410
flamy,flamey,character_substitution,1,3411
vit,,character_insertion_deletion,3,3414
tab,mtab,character_substitution,1,3415
tab,btab,character_substitution,1,3416
clopaz,clapas,character_substitution,2,3420
healthcare,health,segmentation_error,4,3420
healthcare,health,segmentation_error,4,3424
cinipox,cinepox,character_substitution,1,3426
nisdoxo,nistoxo,character_substitution,1,3430
protera,protrafast,phonetic_substitution,5,3432
easyzyme,ezozyme,phonetic_substitution,3,3433
nurolim,neuralem,phonetic_substitution,3,3434
longa,longer,character_substitution,2,3437
adcirca,adsoca,word_level_error,3,3438
ocin,arsene,word_level_error,5,3439
tasiron,tussiron,character_substitution,2,3442
horizant,horizont,character_substitution,1,3448
encerd,insert,word_level_error,3,3450
respira,respiratab,character_insertion_deletion,3,3452
tab,,character_insertion_deletion,3,3452
albizia,albizir,character_substitution,1,3454
lebbek,lebeck,character_substitution,2,3454
amospan,amispan,character_substitution,1,3456
dezza,deza,character_substitution,1,3457
healthcare,health,segmentation_error,4,3459
tab,demtilbi,segmentation_error,6,3459
nimusan,nimucin,character_substitution,2,3460
tegura,tagura,character_substitution,1,3461
tab,,character_insertion_deletion,3,3462
ofloxacin,ofluxacin,character_substitution,1,3462
vibegron,vibran,character_insertion_deletion,3,3463
ozanimod,azanamide,word_level_error,4,3464
levetiracetam,levituracetam,character_substitution,2,3466
apogen,apigen,character_substitution,1,3467
healthcare,health,segmentation_error,4,3468
uvdyne,avdine,character_substitution,2,3470
healthcare,health,segmentation_error,4,3471
gerciclox,gersiclox,character_substitution,1,3474
cap,normcab,segmentation_error,5,3475
cotempla,complexarodity,segmentation_error,10,3476
temcure,tempcure,character_substitution,1,3477
tab,ptab,character_substitution,1,3478
norelgestromin,nolgistramine,word_level_error,5,3479
amtopic,emtopic,character_substitution,1,3481
aliskiren,alaskine,word_level_error,3,3482
staxcef,stax,character_insertion_deletion,3,3483
levoleucovorin,levalucovorin,character_substitution,2,3485
hydrochloride,,segmentation_error,13,3486
ceftazidime,ceftazid,character_insertion_deletion,3,3488
tab,mtb,character_substitution,2,3489
healthcare,health,segmentation_error,4,3489
u,us300,segmentation_error,4,3490
healthcare,health,segmentation_error,4,3492
omecer,omsor,phonetic_substitution,3,3493
rhodomyrtus,rhodomytis,character_substitution,2,3496
dextromethorphan,dextromethorphanhydrobromide,phonetic_substitution,12,3497
hydrobromide,,segmentation_error,12,3497
tab,,character_insertion_deletion,3,3497
glybovin,glebovin,character_substitution,1,3498
ursokura,a,segmentation_error,7,3500
cloford,clover,phonetic_substitution,3,3502
eryspans,erispans,character_substitution,1,3503
colgin,collagen,character_insertion_deletion,3,3506
healthcare,health,segmentation_error,4,3506
chinoform,chiniform,character_substitution,1,3510
healthcare,health,segmentation_error,4,3513
rotateq,rotitic,phonetic_substitution,3,3513
mibeta,mybt,character_insertion_deletion,3,3515
allizer,alesa,word_level_error,5,3516
tab,,character_insertion_deletion,3,3519
cap,clp,character_substitution,1,3521
epradru,eprodru,character_substitution,1,3522
healthcare,health,segmentation_error,4,3523
normet,normitramin,phonetic_substitution,6,3525
lotan,lotton,character_substitution,2,3527
healthcare,health,segmentation_error,4,3530
healthcare,health,segmentation_error,4,3533
cefixime,cefexime,character_substitution,1,3534
clidinium,cladinium,character_substitution,1,3537
jellicor,jellicoe,character_substitution,1,3538
cephadex,cepheidex,character_substitution,2,3539
tab,tilby,character_insertion_deletion,3,3539
glatiramer,glataramer,character_substitution,1,3541
acebroact,a,segmentation_error,8,3542
syr,fesyr,character_insertion_deletion,2,3543
ofloxacin,oflixacin,character_substitution,1,3545
tablets,e-tablets,character_insertion_deletion,2,3545
ostiflav,osteoflav,character_substitution,2,3546
phyloday,phylidae,character_substitution,2,3549
dmp,dampie,character_insertion_deletion,3,3550
daunorubicin,donorubicin,character_substitution,2,3552
amazeo,a,segmentation_error,5,3553
divret,diverit,character_substitution,2,3554
syr,cvsyr,character_insertion_deletion,2,3556
benzoxonium,benzyksonium,phonetic_substitution,3,3557
healthcare,health,segmentation_error,4,3558
laniazid,laniacid,character_substitution,1,3558
orlidip,orlodip,character_substitution,1,3565
cisatracurium,cisotricurium,character_substitution,2,3566
elther,elder,character_substitution,2,3568
healthcare,health,segmentation_error,4,3569
feristar,ferrostar,character_substitution,2,3569
tab,tb,character_substitution,1,3569
iso,by,word_level_error,3,3571
tropicacyl,tropicasyl,character_substitution,1,3574
daunorubicin,donorubicin,character_substitution,2,3575
nurokind,neurokind,character_substitution,1,3576
ulsaton,olcetin,word_level_error,4,3580
doxybuz,doxibus,character_substitution,2,3581
mecolab,mecalab,character_substitution,1,3582
healthcare,health,segmentation_error,4,3583
aspart,asparta,character_substitution,1,3584
aspart,spartprotamine,segmentation_error,10,3584
zinulin,xenulin,character_substitution,2,3585
healthcare,health,segmentation_error,4,3587
niclobet,niclobit,character_substitution,1,3588
artzen,artson,character_substitution,2,3591
evomela,avomla,character_substitution,2,3592
tasimelteon,tassimultien,phonetic_substitution,4,3593
protima,pratima,character_substitution,1,3594
polistirex,polystyrix,phonetic_substitution,3,3596
polistirex,polystyrix,phonetic_substitution,3,3596
sr,seber,character_insertion_deletion,3,3597
itrafung,yitrafung,character_substitution,1,3598
pacidyl,pasadil,phonetic_substitution,3,3600
lomefloxacin,lomfluxacin,character_substitution,2,3603
ec,c,character_substitution,1,3607
skyryl,skyril,character_substitution,1,3610
raybarin,rayburn,character_substitution,2,3611
lycoact,lycoked,phonetic_substitution,3,3613
healthcare,health,segmentation_error,4,3616
monty,montekid,word_level_error,4,3617
kid,,character_insertion_deletion,3,3617
terlinis,terlenes,character_substitution,2,3619
flovent,flevent,character_substitution,1,3620
diskus,discuse,character_substitution,2,3620
ixovit,ixivit,character_substitution,1,3621
zuvic,zuvik,character_substitution,1,3623
rufage,roofedge,word_level_error,4,3624
safetil,safatil,character_substitution,1,3625
kenozole,kenazole,character_substitution,1,3626
healthcare,health,segmentation_error,4,3626
tab,peace,word_level_error,4,3627
bioz,biars,word_level_error,3,3628
kcona,kakin,word_level_error,4,3629
defoday,duphade,phonetic_substitution,6,3630
nufex,nufax,character_substitution,1,3631
cadmentin,cadmium,phonetic_substitution,5,3634
elettaria,eleuteria,character_substitution,2,3635
nervidale,nervidel,character_substitution,2,3638
ambodryl,ambidrill,phonetic_substitution,3,3642
etom,edm,character_substitution,2,3645
mvgold,mv,segmentation_error,4,3649
acekyor,a,segmentation_error,6,3654
healthcare,health,segmentation_error,4,3654
susp,xtesis,word_level_error,5,3655
healthcare,health,segmentation_error,4,3655
healthcare,health,segmentation_error,4,3656
enflurane,enflurine,character_substitution,1,3658
healthcare,health,segmentation_error,4,3659
tab,,character_insertion_deletion,3,3660
mgrastim,emgrastim,character_substitution,1,3661
tamsulosin,tamsulos,character_insertion_deletion,2,3662
jencevac,gensevac,character_substitution,2,3664
flamclov,flammcloth,character_insertion_deletion,3,3666
forzole,forzol,character_substitution,1,3667
nomercin,nomericin,character_substitution,1,3668
tab,btab,character_substitution,1,3669
trittico,tritico,character_substitution,1,3672
infazyme,in,segmentation_error,6,3674
syr,phase,word_level_error,5,3674
tab,,character_insertion_deletion,3,3676
healthcare,health,segmentation_error,4,3680
nitoliv,nidiliv,character_substitution,2,3680
historil,historal,character_substitution,1,3681
cytomegalovirus,cytome,segmentation_error,9,3683
tab,air,word_level_error,3,3686
ricetral,ristrel,phonetic_substitution,3,3689
ketorolac,ketarolac,character_substitution,1,3691
peridil,paradil,character_substitution,2,3693
combiflam,cambyflam,character_substitution,2,3698
zolpineo,,segmentation_error,8,3699
tossgel,tostual,word_level_error,3,3700
pregvom,pregvon,character_substitution,1,3701
biapenem,biopenem,character_substitution,1,3702
flurbiprofen,flubiprofen,character_substitution,1,3703
tapra,tapera,character_substitution,1,3705
axodigex,axidijax,phonetic_substitution,3,3706
remvas,ranvaz,phonetic_substitution,3,3707
tab,cvtab,character_insertion_deletion,2,3710
alivher,alephur,phonetic_substitution,3,3711
