correct,asr,error_type,edit_distance,sentence_idx
,k,character_substitution,1,1382
anxit,anx,character_insertion_deletion,2,1383
,it,character_insertion_deletion,2,1383
intario-spas,intario,phonetic_substitution,5,1384
,spas,segmentation_error,4,1384
lansoprazole,lansiprazole,character_substitution,1,1385
calcimax-500,calcimax,phonetic_substitution,4,1386
,5-100,segmentation_error,5,1386
durvalumab,dervolumab,character_substitution,2,1387
emtron-md,imtron,word_level_error,4,1388
,md,character_insertion_deletion,2,1388
obit-oz,abitose,word_level_error,4,1389
,e,character_substitution,1,1389
baxdela,bextella,phonetic_substitution,3,1390
glamor-m,glamour,phonetic_substitution,3,1391
,in,character_insertion_deletion,2,1391
moucer,mouser,character_substitution,1,1392
taxfax,tax,character_insertion_deletion,3,1393
,facts,segmentation_error,5,1393
neuroprime-pg,neuroprime,character_insertion_deletion,3,1394
,pg,character_insertion_deletion,2,1394
fol-dha,fall,word_level_error,5,1395
,dha,character_insertion_deletion,3,1395
difluprednate,difloprednate,character_substitution,1,1396
sulphate,sulfate,character_substitution,2,1397
ofate-o,ofet-o,character_substitution,2,1398
coerip-c,coarepsy,phonetic_substitution,4,1399
dextin,dexton,character_substitution,1,1400
indacaterol,indecaterol,character_substitution,1,1401
aclovin-p,ecloven-p,character_substitution,2,1402
monoaminoguanidine,monoaminoguenidine,character_substitution,1,1403
methanesulfonate,methinsulfonate,character_substitution,2,1403
zyopta,zyopto,character_substitution,1,1404
nonsteroidal,non-steroidal,character_substitution,1,1405
selomax,celemac's,word_level_error,5,1406
tec-mf,tcmf,character_insertion_deletion,2,1407
novogyl-mps,novigalampias,phonetic_substitution,5,1408
obid-nt,obidin,character_substitution,2,1409
,to,character_insertion_deletion,2,1409
ofloxacin,oflixacin,character_substitution,1,1409
healthcare,health,segmentation_error,4,1409
,care,segmentation_error,4,1409
prasilife,pracilife,character_substitution,1,1410
vhestanil,vihestanil,character_substitution,1,1411
healthcare,health,segmentation_error,4,1412
,care,segmentation_error,4,1412
rifagut,rifigate,phonetic_substitution,3,1412
vanti-m,vanti,character_insertion_deletion,2,1413
,m,character_substitution,1,1413
acyclovir,a,segmentation_error,8,1414
,chyclovir,segmentation_error,9,1414
avezone,avizon,character_substitution,2,1415
miwa,mewa,character_substitution,1,1416
ovidine-m,ovidinem,character_substitution,1,1417
klamoric,chlamyric,word_level_error,3,1418
jenac,genacgeal,segmentation_error,5,1419
gel,,character_insertion_deletion,3,1419
tresmox-lb,tresmoxel,character_substitution,2,1420
tablet,b-tablet,character_insertion_deletion,2,1420
fedom-dsr,fetam,segmentation_error,6,1421
,dsr,character_insertion_deletion,3,1421
remowor,rimowa,word_level_error,3,1422
zeva,zevesoftgel,segmentation_error,8,1423
softule,,segmentation_error,7,1423
cereneuron,seroneurin,word_level_error,3,1424
mokia-g,mochia,word_level_error,4,1425
,g,character_substitution,1,1425
delexicam-p,delexacampe,phonetic_substitution,3,1426
respas,respaz,character_substitution,1,1427
irivisc-ds,erevisc-ds,character_substitution,2,1428
healthcare,health,segmentation_error,4,1428
,care,segmentation_error,4,1428
cyprozide,ciprazide,character_substitution,2,1429
riscon,riskin,character_substitution,2,1430
ulcimax,elsamax,word_level_error,3,1431
renicol,rinicol,character_substitution,1,1432
febumac,febimac,character_substitution,1,1433
somatodru,samatadru,character_substitution,2,1434
eftrix-s,eftrix,character_insertion_deletion,2,1435
kid,skd,character_substitution,2,1435
sym-o-vit,sym-ovit,character_substitution,1,1436
vegito-l,vegito,character_insertion_deletion,2,1437
,well,segmentation_error,4,1437
golimumab,golemumab,character_substitution,1,1438
regadenoson,rigadanosin,phonetic_substitution,3,1440
nylidrin,nylodrin,character_substitution,1,1441
dolutegravir,telotegravir,word_level_error,3,1442
hiv,hav,character_substitution,1,1442
clopamide,clopamine,character_substitution,1,1443
levomefolate,levumpholate,phonetic_substitution,3,1444
-,fresh,segmentation_error,5,1445
freshta,the,segmentation_error,6,1445
venofer,venofa,character_substitution,2,1446
fozole-d,fosil,word_level_error,5,1447
,d,character_substitution,1,1447
odicef-cv,odisef-cv,character_substitution,1,1448
pandosun-d,pandas-und,phonetic_substitution,3,1449
lu,lu-rt,character_insertion_deletion,3,1450
arti,,segmentation_error,4,1450
accuon-oz,acurnose,word_level_error,5,1451
,e,character_substitution,1,1451
ennhale,inhale,character_substitution,2,1452
morcon,morcan,character_substitution,1,1453
beclate,baclate,character_substitution,1,1454
ecopride-m,ecopridem,character_substitution,1,1455
olinstab-f,alenstebev,word_level_error,5,1456
flemiclav,phlegmic,word_level_error,6,1457
,love,segmentation_error,4,1457
xanurix,xanurex,character_substitution,1,1458
mepred,meprid,character_substitution,1,1459
healthcare,health,segmentation_error,4,1459
,care,segmentation_error,4,1459
xenedo,xenido,character_substitution,1,1460
sulphate,sulfate,character_substitution,2,1461
baknil,bacnell,phonetic_substitution,3,1462
resner,risner,character_substitution,1,1463
oestradiol,estradiol,character_substitution,1,1464
ferrovac,farivac,phonetic_substitution,3,1465
labocet,lebas,word_level_error,5,1466
,it,character_insertion_deletion,2,1466
hito-en,hitoen,character_substitution,1,1467
levocetirizine,levostirazine,phonetic_substitution,3,1468
lokasma,locazmatab,phonetic_substitution,5,1468
tab,,character_insertion_deletion,3,1468
paracod,pericod,character_substitution,2,1469
tamsulosin,tamsulos,character_insertion_deletion,2,1470
,in,character_insertion_deletion,2,1470
monadine,monodine,character_substitution,1,1471
complete-td,complete,character_insertion_deletion,3,1472
,td,character_insertion_deletion,2,1472
pantovia-dsr,pantovidia,phonetic_substitution,4,1474
,sal,character_insertion_deletion,3,1474
ph-mpa,phmpa,character_substitution,1,1475
larmycetin,lamistin,word_level_error,4,1476
petrox-p,petrox,character_insertion_deletion,2,1477
,b,character_substitution,1,1477
viomycin,vimycin,character_substitution,1,1478
healthcare,health,segmentation_error,4,1479
,care,segmentation_error,4,1479
iohexol,iohexyl,character_substitution,1,1479
asimol,a,segmentation_error,5,1480
,simil,segmentation_error,5,1480
spardic,spartic,character_substitution,1,1481
dcr,dcr-40,character_insertion_deletion,3,1482
forte,,segmentation_error,5,1482
tripelennamine,tripylamine,phonetic_substitution,4,1483
dicak-f,dicacaf,character_substitution,2,1484
feroluv,feralove,phonetic_substitution,3,1485
avinim,avenim,character_substitution,1,1486
brimonidine,braminidine,character_substitution,2,1487
open-angle,open,segmentation_error,6,1487
,angle,segmentation_error,5,1487
desifer,dezifer,character_substitution,1,1488
widely-used,widely,segmentation_error,5,1488
,used,segmentation_error,4,1488
rutotic-d,routotic,phonetic_substitution,3,1489
,d,character_substitution,1,1489
panbest-d,panbus,phonetic_substitution,4,1490
,d,character_substitution,1,1490
pregabawal-ntm,pregabowl-ntm,character_substitution,2,1491
seftica-cv,cefticoceve,word_level_error,5,1492
benzyzine,benzazine,character_substitution,1,1493
well-documented,well,segmentation_error,11,1493
,documented,segmentation_error,10,1493
deall-a,diola,phonetic_substitution,4,1494
evacef-s,evacifest,phonetic_substitution,3,1495
ofloter,offloader,character_insertion_deletion,3,1496
gic-sr,gcsr,character_insertion_deletion,2,1497
periset,paracet,phonetic_substitution,3,1498
prolin,praline,character_substitution,2,1499
x-eolyte-p,exerlite,word_level_error,6,1500
,p,character_substitution,1,1500
nebistar-h,nebestar,character_insertion_deletion,3,1501
,h,character_substitution,1,1501
mintovit,mintavit,character_substitution,1,1502
vitamin,vitam,character_insertion_deletion,2,1502
,in,character_insertion_deletion,2,1502
safemox-cl,safemox,character_insertion_deletion,3,1503
,cl,character_insertion_deletion,2,1503
winplex,wenplex,character_substitution,1,1504
primaquine,promoquine,character_substitution,2,1505
triguard,trigard,character_substitution,1,1506
extendryl,xtendril,character_substitution,2,1507
lterah,elterra,word_level_error,3,1508
healthcare,health,segmentation_error,4,1508
,care,segmentation_error,4,1508
glimitab-m,glametobem,phonetic_substitution,4,1510
lutivit,ludovit,character_substitution,2,1511
elephantopus,elephant,phonetic_substitution,4,1512
,hopper's,segmentation_error,8,1512
sucroferric,sucrophoric,phonetic_substitution,3,1513
pglit,pea,word_level_error,4,1514
,lit,character_insertion_deletion,3,1514
hydroxomin,hydroxamine,character_substitution,2,1515
p-zole,peasol,phonetic_substitution,4,1516
secretin,secretin-synthetic,phonetic_substitution,10,1517
synthetic,,segmentation_error,9,1517
flagel,flagyl,character_substitution,1,1518
primerich,primrich,character_substitution,1,1519
xtracare,extra,word_level_error,5,1520
,care,segmentation_error,4,1520
recetry,resetri,character_substitution,2,1521
bludol-pd,blue-doll,phonetic_substitution,5,1522
,peat,segmentation_error,4,1522
,ye,character_insertion_deletion,2,1522
cariv,carave,character_substitution,2,1523
salbair-i,salber,phonetic_substitution,4,1524
respules,iris,segmentation_error,7,1524
,spules,segmentation_error,6,1524
mucotab-et,mucotabit,character_substitution,2,1525
oncovit,uncovid,character_substitution,2,1526
,plus,segmentation_error,4,1526
reniguard,renegade,word_level_error,4,1527
healthcare,health,segmentation_error,4,1528
,care,segmentation_error,4,1528
fericip,ferriceptab,phonetic_substitution,5,1528
tab,,character_insertion_deletion,3,1528
healthcare,health,segmentation_error,4,1529
,care,segmentation_error,4,1529
tear,tiercare,segmentation_error,4,1529
care,,segmentation_error,4,1529
affyclox,afiklox,phonetic_substitution,3,1530
ketozoe,ketazole,character_substitution,2,1531
alfacip,alpha-cyp,phonetic_substitution,4,1532
plus,,segmentation_error,4,1532
healthcare,health,segmentation_error,4,1532
,care,segmentation_error,4,1532
-,fresh,segmentation_error,5,1533
freshta,the,segmentation_error,6,1533
thioridazine,thyroidazine,phonetic_substitution,3,1534
ipoget,apogit,character_substitution,2,1535
silvertec,silvatec,character_substitution,2,1536
cutting-edge,cutting,phonetic_substitution,5,1536
,edge,segmentation_error,4,1536
corid,chorid,character_substitution,1,1537
cereneu-ph,serenu,segmentation_error,5,1538
,ph,character_insertion_deletion,2,1538
ertem,ertum,character_substitution,1,1539
healthcare,health,segmentation_error,4,1540
,care,segmentation_error,4,1540
amlodipine,amlodip,character_insertion_deletion,3,1540
ir,einer,character_insertion_deletion,3,1540
pregniguard,pregnegard,character_substitution,2,1541
calak-a,kaleca,word_level_error,4,1542
nebesel,nebesil,character_substitution,1,1543
fosfomycin,phosphomice,word_level_error,7,1544
,in,character_insertion_deletion,2,1544
dofec-s,dofacase,phonetic_substitution,3,1545
carpigrel,carpegril,character_substitution,2,1546
ristryl,restril,character_substitution,2,1547
isatuximab-irfc,isotuximabirth,phonetic_substitution,4,1548
redicate,redecate,character_substitution,1,1549
nurocef-oz,neurosyphosy,phonetic_substitution,7,1550
pregfy,prigvi,phonetic_substitution,3,1551
gabastar-m,gabastarum,character_substitution,1,1552
chlorotrianisene,clarotrinicine,phonetic_substitution,5,1553
galamer-od,gallimorad,phonetic_substitution,5,1554
acidopent-d,acidopant,character_insertion_deletion,3,1555
,d,character_substitution,1,1555
sporochek,sporecheck,character_substitution,2,1556
cap,cp,character_substitution,1,1556
healthcare,health,segmentation_error,4,1556
,care,segmentation_error,4,1556
ironerve,arnav,word_level_error,5,1557
methonitrate,methanitrate,character_substitution,1,1558
fluocinolide,fluicinolide,character_substitution,1,1559
glyaha-hqsp,glyol-h,segmentation_error,6,1560
,qsb,character_insertion_deletion,3,1560
radiant-looking,radiant,phonetic_substitution,8,1560
,looking,segmentation_error,7,1560
diacart-cp,diocart,phonetic_substitution,4,1561
,cp,character_insertion_deletion,2,1561
healthcare,health,segmentation_error,4,1562
,care,segmentation_error,4,1562
etelcalcetide,etylcalcetide,character_substitution,1,1562
aminoacridine,iminocridine,character_substitution,2,1563
nc,nc-norm-p,segmentation_error,7,1564
norm-p,,segmentation_error,6,1564
oflii-oz,avliaz,word_level_error,5,1565
entaz,intaz,character_substitution,1,1566
colax-pm,colexbium,phonetic_substitution,4,1567
corico-p,corico-ptab,character_insertion_deletion,3,1568
tab,,character_insertion_deletion,3,1568
clomax-v3,clomax,character_insertion_deletion,3,1569
,v3,character_insertion_deletion,2,1569
losartan,losserton,phonetic_substitution,3,1570
healthcare,health,segmentation_error,4,1570
,care,segmentation_error,4,1570
movacalm,movecom,word_level_error,3,1571
pentazocine,pentazosine,character_substitution,1,1572
zigat-d,zygote,word_level_error,4,1573
,d,character_substitution,1,1573
fenodol-mr,phenadol,word_level_error,6,1574
,mr,character_insertion_deletion,2,1574
bionvit,bayonvit,character_substitution,2,1575
catapres-tts-3,catapro-tts3,character_insertion_deletion,3,1576
asomex-at,isomex,word_level_error,4,1577
,that,segmentation_error,4,1577
cr-51,cr51,character_substitution,1,1578
sepcyl-xt,cepselex-d,word_level_error,6,1579
dilantin,dilentin,character_substitution,1,1580
nexovas-m,nexova's,phonetic_substitution,3,1581
,m,character_substitution,1,1581
strovo-dsr,strova,phonetic_substitution,5,1582
,dsr,character_insertion_deletion,3,1582
neratinib,narotinib,character_substitution,2,1583
rejunex,regenexx,phonetic_substitution,3,1584
revozip-md,ravazipemdi,phonetic_substitution,4,1585
mezenco,misenko,phonetic_substitution,3,1586
forte,fort,character_substitution,1,1586
,a,character_substitution,1,1586
dexocruz,dexa,segmentation_error,5,1587
,as,character_insertion_deletion,2,1587
codopyrin,cotopurin,character_substitution,2,1588
pregabin,pregavin,character_substitution,1,1589
vericiguat,varisiguat,character_substitution,2,1590
acedel-p,acetyl-b-tab,phonetic_substitution,7,1591
tab,,character_insertion_deletion,3,1591
aceclofenac,acyclophenac,phonetic_substitution,3,1591
cimsolon,simcelon,word_level_error,3,1592
rabicip-l,rebisipel,phonetic_substitution,3,1593
cipcal,sipkal,character_substitution,2,1594
rolapitant,rolipitin,phonetic_substitution,3,1595
ciprosia-d,ziprosia,character_insertion_deletion,3,1596
coscinium,casinium,character_substitution,2,1597
pyrantel,parental,phonetic_substitution,3,1598
arogain,arugane,phonetic_substitution,3,1599
beeclav,biclav,character_substitution,2,1600
syr,sir,character_substitution,1,1600
amoxycillin,amoxicillin,character_substitution,1,1600
neomycin,neomyse,word_level_error,3,1601
sulfate,in,segmentation_error,7,1601
,sulphate,segmentation_error,8,1601
actizox-mr,actazox,phonetic_substitution,4,1602
,mr,character_insertion_deletion,2,1602
zine,xene,character_substitution,2,1603
spicatum,spicotum,character_substitution,1,1604
kachri,kakri,character_substitution,2,1604
dorzolamide,dozolomide,character_substitution,2,1605
isoprenaline,isopreniline,character_substitution,1,1606
ispaghula,espagula,character_substitution,2,1607
freego,frigo,character_substitution,2,1608
snizaril,snezarol,character_substitution,2,1609
lutropin,lutropen,character_substitution,1,1610
alfa,alpha,character_substitution,2,1610
try,trinadral,segmentation_error,7,1611
nutrawis-4g,was,segmentation_error,9,1611
,4g,character_insertion_deletion,2,1611
asiclo,a,segmentation_error,5,1613
,cyclo,segmentation_error,5,1613
carispec,caraspec,character_substitution,1,1614
norethisterone,northisterone,character_substitution,1,1615
